0,1,1,5305,JR東日本,東海道本線,東京,新幹線北のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #5,5/9,
0,1,1,5306,JR東日本,東海道本線,東京,新幹線北のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #6,6/9,[出専]
0,1,1,5307,JR東日本,東海道本線,東京,新幹線北のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #7,7/9,[出専]
0,1,1,5308,JR東日本,東海道本線,東京,新幹線北のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #8,8/9,[出専]
0,1,1,5309,JR東日本,東海道本線,東京,新幹線北のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #9,9/9,[出専]
0,1,1,5401,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #1,1/11,[入専!]
0,1,1,5402,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #2,2/11,[入専!]
0,1,1,5403,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #3,3/11,
0,1,1,5404,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #4,4/11,
0,1,1,5405,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #5,5/11,
0,1,1,5406,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #6,6/11,
0,1,1,5407,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #7,7/11,
0,1,1,5408,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #8,8/11,
0,1,1,5409,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #9,9/11,
0,1,1,5410,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #10,10/11,
0,1,1,5411,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) #11,11/11,
0,1,1,5471,JR東日本,東海道本線,東京,新幹線南のりかえ口(東北・山形・秋田・北海道・上越・北陸(長野経由)新幹線) $KN/201,1/1,[出専!]
0,1,1,6001,JR東日本,東海道本線,東京,丸の内地下南口 #1,1/4,[入専*]
0,1,1,6002,JR東日本,東海道本線,東京,丸の内地下南口 #2,2/4,[IC専]
0,1,1,6003,JR東日本,東海道本線,東京,丸の内地下南口 #3,3/4,
0,1,1,6004,JR東日本,東海道本線,東京,丸の内地下南口 #4,4/4,[IC専] [出専!]
0,1,1,6201,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #1,1/8,[出専]
0,1,1,6202,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #2,2/8,[出専]
0,1,1,6203,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #3,3/8,[出専]
0,1,1,6204,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #4,4/8,[出専]
0,1,1,6205,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #5,5/8,[出専]
0,1,1,6206,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #6,6/8,[出専]
0,1,1,6207,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #7,7/8,[出専]
0,1,1,6208,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(在来線→新幹線) #8,8/8,[出専]
0,1,1,6301,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #1,1/11,[入専]
0,1,1,6302,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #2,2/11,[入専]
0,1,1,6303,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #3,3/11,[入専]
0,1,1,6304,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #4,4/11,[入専]
0,1,1,6305,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #5,5/11,[入専]
0,1,1,6306,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #6,6/11,[入専]
0,1,1,6307,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #7,7/11,[入専]
0,1,1,6308,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #8,8/11,[入専]
0,1,1,6309,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #9,9/11,[入専]
0,1,1,6310,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #10,10/11,[幅広] [入専]
0,1,1,6311,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線)(新幹線→在来線) #11,11/11,[入専]
0,1,1,6322,JR東日本,東海道本線,東京,新幹線中央のりかえ口(東海道・山陽新幹線) $U/22,,[有人]
0,1,1,6401,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #1,1/19,[幅広] [出専]
0,1,1,6402,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #2,2/19,[出専]
0,1,1,6403,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #3,3/19,[出専]
0,1,1,6404,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #4,4/19,[出専]
0,1,1,6405,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #5,5/19,[出専]
0,1,1,6406,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #6,6/19,[出専]
0,1,1,6407,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #7,7/19,[出専]
0,1,1,6408,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #8,8/19,[出専]
0,1,1,6409,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #9,9/19,[出専]
0,1,1,6410,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #10,10/19,[入専]
0,1,1,6411,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #11,11/19,[入専]
0,1,1,6412,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #12,12/19,[入専]
0,1,1,6413,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #13,13/19,[入専]
0,1,1,6414,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #14,14/19,[入専]
0,1,1,6415,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #15,15/19,[入専]
0,1,1,6416,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #16,16/19,[入専]
0,1,1,6417,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #17,17/19,[入専]
0,1,1,6418,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #18,18/19,[入専]
0,1,1,6419,JR東日本,東海道本線,東京,新幹線南のりかえ口(東海道・山陽新幹線) #19,19/19,[入専]
0,1,1,7001,JR東日本,東海道本線,東京,八重洲北口 #1,1/8,[幅広]
0,1,1,7002,JR東日本,東海道本線,東京,八重洲北口 #2,2/8,[IC専] [入専!]
0,1,1,7003,JR東日本,東海道本線,東京,八重洲北口 #3,3/8,[出専!]
0,1,1,7004,JR東日本,東海道本線,東京,八重洲北口 #4,4/8,[出専!]
0,1,1,7005,JR東日本,東海道本線,東京,八重洲北口 #5,5/8,[IC専]
0,1,1,7006,JR東日本,東海道本線,東京,八重洲北口 #6,6/8,[IC専]
0,1,1,7007,JR東日本,東海道本線,東京,八重洲北口 #7,7/8,[出専*]
0,1,1,7008,JR東日本,東海道本線,東京,八重洲北口 #8,8/8,[入専!]
0,1,1,8001,JR東日本,東海道本線,東京,八重洲中央口 #1,1/6,[幅広]
0,1,1,8002,JR東日本,東海道本線,東京,八重洲中央口 #2,2/6,[入専!]
0,1,1,8003,JR東日本,東海道本線,東京,八重洲中央口 #3,3/6,[IC専] [入専!]
0,1,1,8004,JR東日本,東海道本線,東京,八重洲中央口 #4,4/6,[出専!]
0,1,1,8005,JR東日本,東海道本線,東京,八重洲中央口 #5,5/6,[出専!]
0,1,1,8006,JR東日本,東海道本線,東京,八重洲中央口 #6,6/6,[IC専] [出専!]
0,1,1,9001,JR東日本,東海道本線,東京,八重洲南口 #1,1/6,[入専!]
0,1,1,9002,JR東日本,東海道本線,東京,八重洲南口 #2,2/6,[幅広]
0,1,1,9003,JR東日本,東海道本線,東京,八重洲南口 #3,3/6,[IC専]
0,1,1,9004,JR東日本,東海道本線,東京,八重洲南口 #4,4/6,[IC専] [出専!]
0,1,1,9005,JR東日本,東海道本線,東京,八重洲南口 #5,5/6,[出専!]
0,1,1,9006,JR東日本,東海道本線,東京,八重洲南口 #6,6/6,[出専!]
0,1,1,A001,JR東日本,東海道本線,東京,八重洲地下中央口 #1,1/6,[入専!]
0,1,1,A002,JR東日本,東海道本線,東京,八重洲地下中央口 #2,2/6,
0,1,1,A003,JR東日本,東海道本線,東京,八重洲地下中央口 #3,3/6,[IC専]
0,1,1,A004,JR東日本,東海道本線,東京,八重洲地下中央口 #4,4/6,[IC専]
0,1,1,A005,JR東日本,東海道本線,東京,八重洲地下中央口 #5,5/6,[IC専] [出専!]
0,1,1,A006,JR東日本,東海道本線,東京,八重洲地下中央口 #6,6/6,[出専!]
0,1,1,B001,JR東日本,東海道本線,東京,京葉地下丸の内口 #1,1/6,[出専!]
0,1,1,B002,JR東日本,東海道本線,東京,京葉地下丸の内口 #2,2/6,[IC専] [出専!]
0,1,1,B003,JR東日本,東海道本線,東京,京葉地下丸の内口 #3,3/6,[IC専] [出専!]
0,1,1,B004,JR東日本,東海道本線,東京,京葉地下丸の内口 #4,4/6,[IC専] [入専*]
0,1,1,B005,JR東日本,東海道本線,東京,京葉地下丸の内口 #5,5/6,[入専*]
0,1,1,B006,JR東日本,東海道本線,東京,京葉地下丸の内口 #6,6/6,[入専!]
0,1,1,C001,JR東日本,東海道本線,東京,京葉地下八重洲口 #1,1/3,[入専!]
0,1,1,C002,JR東日本,東海道本線,東京,京葉地下八重洲口 #2,2/3,[IC専]
0,1,1,C003,JR東日本,東海道本線,東京,京葉地下八重洲口 #3,3/3,[出専!]
0,1,1,E095,JR東日本,東海道本線,東京,新幹線南のりかえ口(みどりの窓口) $U,,[入専]
0,1,2,2001,JR東日本,東海道本線,有楽町,中央口 #1,1/4,[入専!]
0,1,2,2002,JR東日本,東海道本線,有楽町,中央口 #2,2/4,[入専*]
0,1,2,2003,JR東日本,東海道本線,有楽町,中央口 #3,3/4,[通常]
0,1,2,2004,JR東日本,東海道本線,有楽町,中央口 #4,4/4,[出専!]
0,1,2,2005,JR東日本,東海道本線,有楽町,中央西口 #5,1/3,[入専]
0,1,2,2006,JR東日本,東海道本線,有楽町,中央西口 #6,2/3,[IC専]
0,1,2,2007,JR東日本,東海道本線,有楽町,中央西口 #7,3/3,[出専]
0,1,2,3001,JR東日本,東海道本線,有楽町,京橋口 #1,1/5,[入専!]
0,1,2,3002,JR東日本,東海道本線,有楽町,京橋口 #2,2/5,[IC専] [入専!]
0,1,2,3003,JR東日本,東海道本線,有楽町,京橋口 #3,3/5,[通常]
0,1,2,3004,JR東日本,東海道本線,有楽町,京橋口 #4,4/5,[出専!]
0,1,2,3005,JR東日本,東海道本線,有楽町,京橋口 #5,5/5,[出専!]
0,1,2,3006,JR東日本,東海道本線,有楽町,国際フォーラム口 #6,1/4,[入専!]
0,1,2,3007,JR東日本,東海道本線,有楽町,国際フォーラム口 #7,2/4,[入専!]
0,1,2,3008,JR東日本,東海道本線,有楽町,国際フォーラム口 #8,3/4,[出専!]
0,1,2,3009,JR東日本,東海道本線,有楽町,国際フォーラム口 #9,4/4,[出専!]
0,1,2,3010,JR東日本,東海道本線,有楽町,国際フォーラム口 Suica(ICカード)専用改札 #10,1/4,[IC専] [入専!]
0,1,2,3011,JR東日本,東海道本線,有楽町,国際フォーラム口 Suica(ICカード)専用改札 #11,2/4,[IC専]
0,1,2,3012,JR東日本,東海道本線,有楽町,国際フォーラム口 Suica(ICカード)専用改札 #12,3/4,[IC専] [出専!]
0,1,2,3013,JR東日本,東海道本線,有楽町,国際フォーラム口 Suica(ICカード)専用改札 #13,4/4,[IC専] [出専!]
0,1,3,1001,JR東日本,東海道本線,新橋,日比谷改札 #1,1/7,[入専!]
0,1,3,1002,JR東日本,東海道本線,新橋,日比谷改札 #2,2/7,[出専*]
0,1,3,1003,JR東日本,東海道本線,新橋,日比谷改札 #3,3/7,[IC専]
0,1,3,1004,JR東日本,東海道本線,新橋,日比谷改札 #4,4/7,
0,1,3,1005,JR東日本,東海道本線,新橋,日比谷改札 #5,5/7,[IC専] [出専!]
0,1,3,1006,JR東日本,東海道本線,新橋,日比谷改札 #6,6/7,[出専!]
0,1,3,1007,JR東日本,東海道本線,新橋,日比谷改札 #7,7/7,[IC専] [出専!]
0,1,3,2001,JR東日本,東海道本線,新橋,銀座改札 #1,1/9,[入専!]
0,1,3,2002,JR東日本,東海道本線,新橋,銀座改札 #2,2/9,[出専!]
0,1,3,2003,JR東日本,東海道本線,新橋,銀座改札 #3,3/9,[出専!]
0,1,3,2004,JR東日本,東海道本線,新橋,銀座改札 #4,4/9,[IC専] [出専!]
0,1,3,2005,JR東日本,東海道本線,新橋,銀座改札 #5,5/9,[IC専] [出専!]
0,1,3,2006,JR東日本,東海道本線,新橋,銀座改札 #6,6/9,[IC専]
0,1,3,2007,JR東日本,東海道本線,新橋,銀座改札 #7,7/9,[IC専] [時限] ( [入専*] )
0,1,3,2008,JR東日本,東海道本線,新橋,銀座改札 #8,8/9,[入専!]
0,1,3,2009,JR東日本,東海道本線,新橋,銀座改札 #9,9/9,[入専!]
0,1,3,3001,JR東日本,東海道本線,新橋,烏森改札 #1,1/16,[入専*]
0,1,3,3002,JR東日本,東海道本線,新橋,烏森改札 #2,2/16,[入専!]
0,1,3,3003,JR東日本,東海道本線,新橋,烏森改札 #3,3/16,
0,1,3,3004,JR東日本,東海道本線,新橋,烏森改札 #4,4/16,[IC専] [出専*]
0,1,3,3005,JR東日本,東海道本線,新橋,烏森改札 #5,5/16,[IC専] [出専!]
0,1,3,3006,JR東日本,東海道本線,新橋,烏森改札 #6,6/16,[IC専] [出専!]
0,1,3,3007,JR東日本,東海道本線,新橋,烏森改札 #7,7/16,[幅広]
0,1,3,3008,JR東日本,東海道本線,新橋,烏森改札 #8,8/16,[IC専] [入専!]
0,1,3,3009,JR東日本,東海道本線,新橋,烏森改札 #9,9/16,[入専!]
0,1,3,3010,JR東日本,東海道本線,新橋,烏森改札 #10,10/16,[IC専] [出専!]
0,1,3,3011,JR東日本,東海道本線,新橋,烏森改札 #11,11/16,[IC専] [出専!]
0,1,3,3012,JR東日本,東海道本線,新橋,烏森改札 #12,12/16,[IC専] [出専!]
0,1,3,3013,JR東日本,東海道本線,新橋,烏森改札 #13,13/16,[出専!]
0,1,3,3014,JR東日本,東海道本線,新橋,烏森改札 #14,14/16,
0,1,3,3015,JR東日本,東海道本線,新橋,烏森改札 #15,15/16,[IC専]
0,1,3,3016,JR東日本,東海道本線,新橋,烏森改札 #16,15/16,[IC専]
0,1,3,4001,JR東日本,東海道本線,新橋,汐留改札 #1,1/12,[入専!]
0,1,3,4002,JR東日本,東海道本線,新橋,汐留改札 #2,2/12,
0,1,3,4003,JR東日本,東海道本線,新橋,汐留改札 #3,3/12,[出専!]
0,1,3,4004,JR東日本,東海道本線,新橋,汐留改札 #4,4/12,[IC専] [出専!]
0,1,3,4005,JR東日本,東海道本線,新橋,汐留改札 #5,5/12,[IC専] [出専!]
0,1,3,4006,JR東日本,東海道本線,新橋,汐留改札 #6,6/12,[IC専] [出専!]
0,1,3,4007,JR東日本,東海道本線,新橋,汐留改札 #7,7/12,[IC専] [出専!]
0,1,3,4008,JR東日本,東海道本線,新橋,汐留改札 #8,8/12,[IC専] [出専!]
0,1,3,4009,JR東日本,東海道本線,新橋,汐留改札 #9,9/12,[出専!]
0,1,3,4010,JR東日本,東海道本線,新橋,汐留改札 #10,10/12,[IC専]
0,1,3,4011,JR東日本,東海道本線,新橋,汐留改札 #11,11/12,
0,1,3,4012,JR東日本,東海道本線,新橋,汐留改札 #12,12/12,[入専!]
0,1,4,1001,JR東日本,東海道本線,浜松町,南口 #1,1/11,[入専!]
0,1,4,1002,JR東日本,東海道本線,浜松町,南口 #2,2/11,[IC専] [入専*]
0,1,4,1003,JR東日本,東海道本線,浜松町,南口 #3,3/11,
0,1,4,1004,JR東日本,東海道本線,浜松町,南口 #4,4/11,[IC専] [出専*]
0,1,4,1005,JR東日本,東海道本線,浜松町,南口 #5,5/11,[幅広]
0,1,4,1006,JR東日本,東海道本線,浜松町,南口 #6,6/11,
0,1,4,1007,JR東日本,東海道本線,浜松町,南口 #7,7/11,[IC専]
0,1,4,1008,JR東日本,東海道本線,浜松町,南口 #8,8/11,[IC専] [出専!]
0,1,4,1009,JR東日本,東海道本線,浜松町,南口 #9,9/11,[IC専] [出専!]
0,1,4,1010,JR東日本,東海道本線,浜松町,南口 #10,10/11,[出専!]
0,1,4,1011,JR東日本,東海道本線,浜松町,南口 #11,11/11,
0,1,4,2005,JR東日本,東海道本線,浜松町,北口 #5,1/9,[出専!]
0,1,4,2006,JR東日本,東海道本線,浜松町,北口 #6,2/9,[出専!]
0,1,4,2007,JR東日本,東海道本線,浜松町,北口 #7,3/9,[IC専]
0,1,4,2008,JR東日本,東海道本線,浜松町,北口 #8,4/9,[通常]
0,1,4,2009,JR東日本,東海道本線,浜松町,北口 #9,5/9,[IC専] [出専!]
0,1,4,2010,JR東日本,東海道本線,浜松町,北口 #10,6/9,[IC専] [出専!]
0,1,4,2011,JR東日本,東海道本線,浜松町,北口 #11,7/9,[IC専]
0,1,4,2012,JR東日本,東海道本線,浜松町,北口 #12,8/9,[IC専]
0,1,4,2013,JR東日本,東海道本線,浜松町,北口 #13,9/9,[入専*]
0,1,4,9001,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #1,1/9,[出専!]
0,1,4,9002,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #2,2/9,[出専!]
0,1,4,9003,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #3,3/9,[IC専] [出専!]
0,1,4,9004,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #4,4/9,[IC専] [出専!]
0,1,4,9005,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #5,5/9,[幅広] [出専*]
0,1,4,9006,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #6,6/9,[幅広] [出専*]
0,1,4,9007,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #7,7/9,[入専!]
0,1,4,9008,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #8,8/9,[IC専] [入専!]
0,1,4,9009,JR東日本,東海道本線,浜松町,モノレールのりかえ専用口 #9,9/9,[入専!]
0,1,6,1001,JR東日本,東海道本線,田町,北改札 #1,1/13,[入専]
0,1,6,1002,JR東日本,東海道本線,田町,北改札 #2,2/13,
0,1,6,1003,JR東日本,東海道本線,田町,北改札 #3,3/13,
0,1,6,1004,JR東日本,東海道本線,田町,北改札 #4,4/13,[IC専] [入専]
0,1,6,1005,JR東日本,東海道本線,田町,北改札 #5,5/13,[IC専] [出専]
0,1,6,1006,JR東日本,東海道本線,田町,北改札 #6,6/13,[IC専] [出専]
0,1,6,1007,JR東日本,東海道本線,田町,北改札 #7,7/13,[IC専] [出専]
0,1,6,1008,JR東日本,東海道本線,田町,北改札 #8,8/13,[IC専] [出専]
0,1,6,1009,JR東日本,東海道本線,田町,北改札 #9,9/13,[IC専] [出専]
0,1,6,1010,JR東日本,東海道本線,田町,北改札 #10,10/13,[IC専] [出専]
0,1,6,1011,JR東日本,東海道本線,田町,北改札 #11,11/13,[IC専] [出専]
0,1,6,1012,JR東日本,東海道本線,田町,北改札 #12,12/13,
0,1,6,1013,JR東日本,東海道本線,田町,北改札 #13,13/13,[入専]
0,1,6,2001,JR東日本,東海道本線,田町,南改札 #1,1/16,[幅広]
0,1,6,2002,JR東日本,東海道本線,田町,南改札 #2,2/16,[入専]
0,1,6,2003,JR東日本,東海道本線,田町,南改札 #3,3/16,[出専]
0,1,6,2004,JR東日本,東海道本線,田町,南改札 #4,4/16,[IC専] [出専]
0,1,6,2005,JR東日本,東海道本線,田町,南改札 #5,5/16,[IC専] [出専]
0,1,6,2006,JR東日本,東海道本線,田町,南改札 #6,6/16,[IC専] [出専]
0,1,6,2007,JR東日本,東海道本線,田町,南改札 #7,7/16,[IC専] [出専]
0,1,6,2008,JR東日本,東海道本線,田町,南改札 #8,8/16,[IC専] [出専]
0,1,6,2009,JR東日本,東海道本線,田町,南改札 #9,9/16,[IC専] [出専]
0,1,6,2010,JR東日本,東海道本線,田町,南改札 #10,10/16,[IC専] [出専]
0,1,6,2011,JR東日本,東海道本線,田町,南改札 #11,11/16,[IC専] [出専]
0,1,6,2012,JR東日本,東海道本線,田町,南改札 #12,12/16,[IC専]
0,1,6,2013,JR東日本,東海道本線,田町,南改札 #13,13/16,
0,1,6,2014,JR東日本,東海道本線,田町,南改札 #14,14/16,[出専]
0,1,6,2015,JR東日本,東海道本線,田町,南改札 #15,15/16,[入専]
0,1,6,2016,JR東日本,東海道本線,田町,南改札 #16,16/16,[入専]
0,1,7,1001,JR東日本,東海道本線,品川,中央改札 #1,1/19,[幅広]
0,1,7,1002,JR東日本,東海道本線,品川,中央改札 #2,2/19,[入専!]
0,1,7,1003,JR東日本,東海道本線,品川,中央改札 #3,3/19,[入専*]
0,1,7,1004,JR東日本,東海道本線,品川,中央改札 #4,4/19,[出専*]
0,1,7,1005,JR東日本,東海道本線,品川,中央改札 #5,5/19,[IC専] [出専*]
0,1,7,1006,JR東日本,東海道本線,品川,中央改札 #6,6/19,[IC専]
0,1,7,1007,JR東日本,東海道本線,品川,中央改札 #7,7/19,[IC専]
0,1,7,1008,JR東日本,東海道本線,品川,中央改札 #8,8/19,[IC専] [出専!]
0,1,7,1009,JR東日本,東海道本線,品川,中央改札 #9,9/19,[IC専] [出専!]
0,1,7,1010,JR東日本,東海道本線,品川,中央改札 #10,10/19,[IC専] [出専!]
0,1,7,1011,JR東日本,東海道本線,品川,中央改札 #11,11/19,[IC専] [出専!]
